% Model:              shifted-lattice-Si-orthotrope_alp00.mph
% Version:            COMSOL 6.0.0.318
% Date:               Sep 22 2022, 16:28
% Dimension:          1
% Nodes:              861
% Expressions:        50
% Description:        Global
% X,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency,Frequency
1.5315264186250245E7,4.0512536244250674E9,8.555981211812249E9,9.593921492198198E9,1.07331612770181E10,1.2390004218280361E10,1.254664526696458E10,1.3741892334592648E10,1.7074729207252285E10,1.747457176686677E10,1.8784187299253147E10,1.9346076631839336E10,1.9576942717300377E10,2.1019970993734444E10,2.108416440080287E10,2.1989066712841125E10,2.354561200322268E10,2.3622631657748463E10,2.6451949926049313E10,2.684905503663885E10,2.7437591123819416E10,2.821935292321504E10,2.9774567453348457E10,3.041639615757002E10,3.0669200847281624E10,3.154833762942528E10,3.199618156126292E10,3.267956839483316E10,3.2761524523866367E10,3.2853497380131775E10,3.3065300194674072E10,3.3690295110111977E10,3.381645870912321E10,3.423575148141846E10,3.470032486471349E10,3.4791468235569084E10,3.4861049229795494E10,3.510923379227398E10,3.5604267777570114E10,3.611788966838375E10,3.693101738512871E10,3.734375558964728E10,3.7570609652271034E10,3.7872539143388145E10,3.806532049195134E10,3.850097597772724E10,3.918750979077983E10,3.945166698893884E10,3.968930851658839E10,4.103488567806806E10,4.1316520283438736E10
1.5707963267948966E7,4.0428216203968897E9,8.571242690649234E9,9.591550132783928E9,1.0722177637530178E10,1.2386811361801071E10,1.254759116388729E10,1.3757325751666664E10,1.707474876919516E10,1.7479802747641293E10,1.8776772719376476E10,1.935348297752192E10,1.9575952592373116E10,2.1019966094723007E10,2.1091725360418842E10,2.1983103405964584E10,2.3545789513605766E10,2.361021501060198E10,2.644461753553091E10,2.684770108843318E10,2.743801411667788E10,2.823005476964163E10,2.9772884146300293E10,3.0513725951190723E10,3.0582774937403595E10,3.1564121840705467E10,3.1993351966760044E10,3.2674995695080986E10,3.2780341083447636E10,3.284112782487109E10,3.3073939736689384E10,3.368962217925422E10,3.3809125695282303E10,3.4268412216322353E10,3.4675432354220924E10,3.484116746449695E10,3.49363173151613E10,3.495844511691265E10,3.559130245665254E10,3.612085474853203E10,3.692919642557238E10,3.733597848188982E10,3.7569549429123634E10,3.787570545610125E10,3.805794048963859E10,3.851945370883905E10,3.917044891497116E10,3.945823068252961E10,3.968381845114865E10,4.105529828738145E10,4.131404689734054E10
1.2566370614359174E7,4.413947039111331E9,8.042504448348065E9,9.672905667052134E9,1.1196378920534521E10,1.2423779994772312E10,1.2682803035068104E10,1.2873793951853806E10,1.7077721323999159E10,1.7272328293289467E10,1.8983887939542637E10,1.9102355919447624E10,1.959829958907658E10,2.0777980893602837E10,2.101965287887143E10,2.2250553312773117E10,2.3558468448371426E10,2.414387505386453E10,2.6667461404555855E10,2.7016593904957E10,2.7447827900896404E10,2.766052410443816E10,2.9281896905829117E10,2.9895054331311108E10,3.0977378102200676E10,3.1202380449308018E10,3.203645581651038E10,3.244458283483416E10,3.2525088007287197E10,3.273903234896548E10,3.286847009766622E10,3.367922212260891E10,3.4016550402182068E10,3.419662361550899E10,3.4346135047363102E10,3.488274489331403E10,3.5711665246075806E10,3.594585746439474E10,3.607771135410624E10,3.6174910557689186E10,3.704367358787735E10,3.755059132071388E10,3.774846851783699E10,3.778107684456276E10,3.829015711468754E10,3.8379343258961395E10,3.920766884577263E10,3.961997271669179E10,3.987082613617676E10,4.0432662345464264E10,4.1286716284969345E10
1.2959069696057897E7,4.297832776984107E9,8.180190591985399E9,9.668545002618484E9,1.1094038405513641E10,1.2380889069159168E10,1.2706012492319574E10,1.3070145160654284E10,1.7102380063834606E10,1.729351598721814E10,1.90258453885439E10,1.9071043285576874E10,1.958316233329889E10,2.084911649388615E10,2.1015262509522453E10,2.2191430839026913E10,2.3548719016755623E10,2.4005145939793076E10,2.663021087397973E10,2.695367922869893E10,2.7455052432333332E10,2.7773877886913544E10,2.9461518671525757E10,2.9909013530854973E10,3.1130314333571796E10,3.1161930049729614E10,3.2044901065617588E10,3.253997952530693E10,3.2574595315384098E10,3.28231942005711E10,3.285667566800474E10,3.3689186903349075E10,3.398616650489553E10,3.418195391582163E10,3.4263089071962013E10,3.482438468486556E10,3.559506072564691E10,3.597242660751294E10,3.5973992151114624E10,3.608825999498306E10,3.692926396965159E10,3.758818538929309E10,3.7732399614159454E10,3.774632560376835E10,3.8243164978973145E10,3.8321831309272804E10,3.9252417477847E10,3.956941592517266E10,3.9845654335752075E10,4.0529600937670944E10,4.126200745463094E10
1.3351768777756624E7,4.193855913610832E9,8.31222943188112E9,9.663291830706934E9,1.0995497776735497E10,1.2340336559800407E10,1.2722098196542477E10,1.3250083783425888E10,1.7117467353969107E10,1.732312986710261E10,1.8954420020030178E10,1.9152563961180584E10,1.9569623979237377E10,2.0917627421879234E10,2.1011791364433178E10,2.2134651787403347E10,2.3540246728311146E10,2.3878539528001205E10,2.657962041037164E10,2.6910943927852245E10,2.7461099801535583E10,2.7878828920422764E10,2.9637324134418083E10,2.991607569698917E10,3.111156593734881E10,3.12774203389614E10,3.2038119128326153E10,3.2561382360796562E10,3.268595259013578E10,3.2846301960688705E10,3.29035480325514E10,3.3697559717186653E10,3.397678836156849E10,3.4113293761223873E10,3.426806316923447E10,3.4772966201287506E10,3.5469447224843346E10,3.5856547665164536E10,3.596013740261938E10,3.602802053771903E10,3.68434162639045E10,3.757101311639068E10,3.771908858523467E10,3.776675035524553E10,3.8124543879737946E10,3.836469163129631E10,3.929253929965428E10,3.951533930454314E10,3.98231336654539E10,4.062530099716409E10,4.123843735123911E10
1.3744467859455345E7,4.1032780595574183E9,8.436006708399776E9,9.656996335080439E9,1.0902887704719957E10,1.2303617795220364E10,1.2734801380399744E10,1.340776360095698E10,1.712593239378887E10,1.7356902464975853E10,1.8889558630438244E10,1.9226027171415703E10,1.955778256788777E10,2.0982294438031628E10,2.1009153679437195E10,2.2081071356764744E10,2.3532975689831432E10,2.376643848389434E10,2.65221263655668E10,2.6884522797137794E10,2.7466003242608368E10,2.797327246301445E10,2.980767764906224E10,2.9918055739251137E10,3.105163209633022E10,3.141457697316364E10,3.202377666316154E10,3.25885060084011E10,3.2753459247497204E10,3.2860259768859566E10,3.296537261782279E10,3.3702395829198654E10,3.3992960205874405E10,3.4040510477699226E10,3.4319010014161495E10,3.472855850588121E10,3.5336630402019455E10,3.572574975633835E10,3.5870742732406845E10,3.603919496699041E10,3.678283494395198E10,3.752777742029422E10,3.770833852341399E10,3.781114062636615E10,3.802466374745363E10,3.841778930675641E10,3.932764262118426E10,3.945819210810012E10,3.980332172284111E10,4.071798802359702E10,4.121643307985453E10
1.413716694115407E7,4.027285446067527E9,8.548149504017398E9,9.64966886232434E9,1.081905498148496E10,1.2271972816972109E10,1.2744871775215822E10,1.3540411142307158E10,1.7130583450232174E10,1.7390476026885536E10,1.8832871815772465E10,1.9289271050381126E10,1.9547787828780872E10,2.1007242463068768E10,2.1041394467271137E10,2.203198228016963E10,2.35267305825458E10,2.367126137839324E10,2.6465695241645847E10,2.686873390857035E10,2.7469857606410183E10,2.8054974833482395E10,2.9916605009798237E10,2.997083427321318E10,3.0982196419661804E10,3.153746123785503E10,3.200716711566633E10,3.2620061499330143E10,3.2756230594550014E10,3.2918393372067078E10,3.300021502017131E10,3.3702942755577347E10,3.398465008503109E10,3.403643807742115E10,3.439953777871084E10,3.469061084748693E10,3.519988005840838E10,3.558287136336822E10,3.577678101574792E10,3.6057391254052795E10,3.674203768050403E10,3.7484001890515686E10,3.769999503804802E10,3.785297795039135E10,3.794382995305807E10,3.847872242056306E10,3.9357354807474525E10,3.93992138441101E10,3.978636796875388E10,4.0805396989811844E10,4.1196639628949E10
1.4529866022852793E7,3.9669442564891577E9,8.644351835091055E9,9.64167739364322E9,1.0747538705535088E10,1.2246386955194794E10,1.2752568242086184E10,1.3645913628284248E10,1.713317739382562E10,1.7420356478315136E10,1.878609785007386E10,1.9340451892754868E10,1.953980210088885E10,2.100593696981887E10,2.1092579528787292E10,2.198926281206072E10,2.3520913936811558E10,2.3595685717064175E10,2.6416582508896954E10,2.685933834517226E10,2.7472756277097095E10,2.8121663280383553E10,2.9913300567024323E10,3.012462474182217E10,3.0903648683091908E10,3.164136551540815E10,3.1991657820279762E10,3.265419137748795E10,3.273795621186171E10,3.29779231056456E10,3.3008071005999027E10,3.3700494634183777E10,3.394677267770238E10,3.410419059678042E10,3.450711019434219E10,3.4657371989949265E10,3.5065262159708595E10,3.54300311168987E10,3.5695224495181366E10,3.607284830371016E10,3.6715724047356766E10,3.744690133483971E10,3.769392612160822E10,3.788173549203343E10,3.7885690591462074E10,3.8542647034469574E10,3.934103384915926E10,3.938125479453471E10,3.97725358769349E10,4.0884271385706696E10,4.1179880215703636E10
1.4922565104551518E7,3.9231522161656117E9,8.719378789785547E9,9.63398405123338E9,1.0692321206466524E10,1.222760169073152E10,1.2758008343130514E10,1.3722568070689325E10,1.7134632843448809E10,1.744382563819876E10,1.8751004930473988E10,1.9378091432309174E10,1.9533975368590412E10,2.100511533316562E10,2.1132865019289726E10,2.1955434990439938E10,2.3512221677202553E10,2.3544815849721462E10,2.6378956488463448E10,2.685386186553922E10,2.7474774145456257E10,2.8171182929285645E10,2.990962269266275E10,3.026544500220914E10,3.0817939829073788E10,3.1721193421650196E10,3.1979348003702225E10,3.268762053918535E10,3.271847943652043E10,3.299694119088866E10,3.3021994449450985E10,3.369710736181183E10,3.392375094749366E10,3.4188046033117744E10,3.462480670223912E10,3.463750839653705E10,3.494414920711272E10,3.527007484346984E10,3.563279302993791E10,3.608428662058993E10,3.6699754549304634E10,3.7419090913954834E10,3.7689971046664406E10,3.783780237742595E10,3.7908364731075806E10,3.860181912038094E10,3.928861169822552E10,3.939886200197592E10,3.976219442444614E10,4.094966581001587E10,4.116705138906258E10
1.5315264186250245E7,3.896591588261917E9,8.767584370000105E9,9.62818890256155E9,1.0657254012608799E10,1.221613037379957E10,1.2761252515166348E10,1.37690948602188E10,1.7135385659947582E10,1.7458813392082386E10,1.8729185860462624E10,1.9401111859551807E10,1.9530427613370117E10,2.1004671330630062E10,2.115893894120964E10,2.1933415340181408E10,2.3493848503124596E10,2.352685641815688E10,2.6355422843337395E10,2.68509909206594E10,2.7475964111097015E10,2.8201718215663742E10,2.9906833799483448E10,3.0383603491187138E10,3.073342711868369E10,3.1771847800513035E10,3.197150811815494E10,3.270429483339878E10,3.2714235408998672E10,3.2980012615980415E10,3.3048343469096546E10,3.3694428330721363E10,3.391174179189258E10,3.4271026697759216E10,3.458829146243648E10,3.478476055398083E10,3.4856643347498276E10,3.510650871902593E10,3.559368927383357E10,3.6091273113258606E10,3.669127862236099E10,3.740191522863912E10,3.768786031616689E10,3.781154614121922E10,3.792153698406144E10,3.864549216041557E10,3.925014072511262E10,3.94096868022577E10,3.9755758088907585E10,4.0994437219646545E10,4.1158969246775116E10
1.5707963267948966E7,3.887689541086727E9,8.78427806850636E9,9.626001195122215E9,1.0645207709998222E10,1.2212273633844706E10,1.2762330830134935E10,1.378469455912806E10,1.7135620056382547E10,1.746396808179682E10,1.872177480730303E10,1.940885848649746E10,1.9529236135663624E10,2.1004532013843708E10,2.116800544319227E10,2.1925731886296356E10,2.3484398905650436E10,2.3524093233888927E10,2.6347423697097992E10,2.6850096033829273E10,2.7476357341828438E10,2.821204182165514E10,2.9905800630355858E10,3.0440590316280243E10,3.068775534327758E10,3.178926492469162E10,3.1968822682274014E10,3.2699111055360382E10,3.272491015686306E10,3.2971904074362038E10,3.3057066238819984E10,3.3693429106774765E10,3.3908047418951557E10,3.4312243664095604E10,3.4565282307958244E10,3.4824916949802704E10,3.493511357567352E10,3.4950982218504616E10,3.558037834061422E10,3.6093620204222336E10,3.668863540763235E10,3.739610934453642E10,3.768722352384002E10,3.780279275409761E10,3.792584388549672E10,3.8661944186600586E10,3.923562231215733E10,3.941334450908431E10,3.975356800494915E10,4.101063841521362E10,4.115620660706165E10
1.2959069696057897E7,4.174475066195999E9,8.358315398345688E9,9.68991106800604E9,1.104079835887844E10,1.223390004955503E10,1.2890535974156689E10,1.3092160579714264E10,1.7131007151100735E10,1.7307188141058002E10,1.897144815539914E10,1.9108834932247734E10,1.9548562111372696E10,2.0888253416067753E10,2.1006368818432373E10,2.2183173290294632E10,2.3526722400505924E10,2.388950535552035E10,2.6584600153433826E10,2.6919244311304955E10,2.7493148307635593E10,2.7766896997027943E10,2.9440466521738853E10,3.0014455355450882E10,3.119781725123264E10,3.1300339575183468E10,3.2012052967886524E10,3.251858164991281E10,3.254993972773949E10,3.2895411669670475E10,3.29709907873563E10,3.370143390974537E10,3.3981728595763233E10,3.4141675914057613E10,3.4349555893555496E10,3.4747583374523796E10,3.5646979391059715E10,3.593039962085778E10,3.596404064938341E10,3.607155599552637E10,3.673859241208648E10,3.755693135410672E10,3.781999339381398E10,3.783515992425282E10,3.806121961738524E10,3.848380932127103E10,3.9251313441462234E10,3.9560948728587494E10,3.984429142936731E10,4.052787901292062E10,4.111672846098949E10
1.3351768777756624E7,4.0657705893842225E9,8.495104304412702E9,9.687882364030012E9,1.0942137196514608E10,1.218422081396983E10,1.2911376301898111E10,1.327035928458014E10,1.7157533869236647E10,1.732656869918074E10,1.8900539085726467E10,1.919325435052695E10,1.9532662127047485E10,2.096160826483393E10,2.1001766907476257E10,2.2119900799554092E10,2.3517711550494778E10,2.3763648593566742E10,2.65166484749375E10,2.6891211660887886E10,2.7498759042605434E10,2.7870293294177765E10,2.961779266490498E10,3.002529761875892E10,3.1150127639742237E10,3.145711800094325E10,3.2005200439392914E10,3.2534130382244083E10,3.2660099966800713E10,3.288488736405593E10,3.3060484472536945E10,3.3708121142065872E10,3.3974440143667896E10,3.4092555556592934E10,3.4331433053860195E10,3.468867326075668E10,3.5518235343155655E10,3.582546299806358E10,3.595040330636542E10,3.6015694032928734E10,3.663475260021133E10,3.755960053890564E10,3.781998286074068E10,3.7828168011742096E10,3.7930531997975624E10,3.853452092503006E10,3.928347384113174E10,3.952052821463823E10,3.983549855202585E10,4.06185792791492E10,4.109084150089773E10
1.3744467859455345E7,3.9709527579341087E9,8.624548914695871E9,9.684758914270626E9,1.0847724528132227E10,1.2139381700100405E10,1.292612229250625E10,1.342864849271873E10,1.7174178960316433E10,1.7353324689077908E10,1.8836005322326553E10,1.92694656288668E10,1.9518775030491344E10,2.099809714425802E10,2.1031743126900238E10,2.2059251758960865E10,2.3508658923576237E10,2.365350801554722E10,2.64472362261839E10,2.6874547732179077E10,2.750322971488084E10,2.7963106367250248E10,2.9788526039542503E10,3.0031170380058384E10,3.1093591208007046E10,3.1603799443280136E10,3.1992099710090736E10,3.2556404903488117E10,3.273735647058514E10,3.2887217445627865E10,3.3120347681474644E10,3.3711000585521782E10,3.3994269153765797E10,3.4057020561880234E10,3.4350814116668633E10,3.4637468997958984E10,3.537998004418099E10,3.570559204403428E10,3.586328144906981E10,3.602270283812579E10,3.656352793288811E10,3.754027594869162E10,3.778408538169187E10,3.784287363744385E10,3.785779003036654E10,3.859137363599977E10,3.931006506038861E10,3.9477436373043785E10,3.982905851192364E10,4.07057986656987E10,4.106712258214773E10
1.413716694115407E7,3.891304661473313E9,8.743219894537117E9,9.680361217301903E9,1.07604458993033E10,1.2100834496581942E10,1.293750087740866E10,1.3562239534279716E10,1.718380488482653E10,1.738301290538607E10,1.877947151773096E10,1.9335188739391716E10,1.95070742744619E10,2.0995279963053776E10,2.1096983319595833E10,2.2002552135557705E10,2.3495260749585323E10,2.3565628619237892E10,2.638332746656964E10,2.686449709038498E10,2.750670754152785E10,2.8043176239302868E10,2.995036760160252E10,3.003346141264719E10,3.1028705171557938E10,3.1735976288668564E10,3.197705155528991E10,3.2583735320682022E10,3.276034921951066E10,3.292326423433561E10,3.314279990430199E10,3.370943601202401E10,3.4040124175487602E10,3.404212544208251E10,3.440815272924311E10,3.459371909813791E10,3.523637136704435E10,3.557131940149075E10,3.5767703341422165E10,3.603698866574436E10,3.651765696898555E10,3.751404234261902E10,3.770659788242563E10,3.782007263975115E10,3.789220143746393E10,3.8652292942738815E10,3.933120163936363E10,3.9432407507400345E10,3.982466363371445E10,4.078693601881513E10,4.104603349040475E10
1.4529866022852793E7,3.827990778826242E9,8.846504718135418E9,9.674773593260653E9,1.0684267563897953E10,1.206973019494065E10,1.2946116564430748E10,1.36686325786577E10,1.7189268537215424E10,1.7410989536089333E10,1.8732712742875103E10,1.938845913764464E10,1.9497740699305E10,2.099322504774872E10,2.115480956565796E10,2.195193564883325E10,2.3458538958695034E10,2.3521068728138268E10,2.6329618396575333E10,2.685834919959442E10,2.750930619101088E10,2.810834631461215E10,3.003347921574908E10,3.010004580083707E10,3.0956872815988304E10,3.1848680848684994E10,3.1962971219632378E10,3.261376897080473E10,3.2748558992635963E10,3.29747455315573E10,3.313373016645635E10,3.3705035875076572E10,3.403551945667848E10,3.4114380212531746E10,3.4503446354653725E10,3.4556101744123474E10,3.509387382387325E10,3.542433850473277E10,3.568272800911307E10,3.60490837330784E10,3.648934245628025E10,3.748940152571673E10,3.763794723049003E10,3.781176857314887E10,3.792242252707433E10,3.871339890129462E10,3.934714363038571E10,3.9387303331340324E10,3.982190144428439E10,4.085860017343229E10,4.10282632013393E10
1.4922565104551518E7,3.7819996047668333E9,8.928394768497896E9,9.668677600779348E9,1.0624109098309557E10,1.2046928830230421E10,1.2952183226605536E10,1.37459881418931E10,1.719234368235189E10,1.7433613402639835E10,1.8697554567294235E10,1.9427685965071327E10,1.949093935229126E10,2.0991840856791824E10,2.1201599078011063E10,2.1910641004937946E10,2.341032989041858E10,2.3509793434593227E10,2.6289235325307972E10,2.685466331398171E10,2.7511107953729042E10,2.8156611360579056E10,3.003243397292492E10,3.023170422618111E10,3.0882232037095192E10,3.1936239432448143E10,3.195176294372466E10,3.2642797111170586E10,3.2729119180617966E10,3.301747779990071E10,3.3108445418238205E10,3.370004254063918E10,3.403543078063535E10,3.420364908053048E10,3.452098169198879E10,3.463042376445264E10,3.496336973649966E10,3.526741718363441E10,3.561678779245864E10,3.605790917797754E10,3.647272689701773E10,3.7470154473444756E10,3.758860573813117E10,3.780696053083977E10,3.7944948274818146E10,3.876845972159042E10,3.934598393533992E10,3.93582127255641E10,3.982033196867518E10,4.091627702036454E10,4.101465955255116E10
1.5315264186250245E7,3.7540871763621426E9,8.981856288770182E9,9.66362621910149E9,1.0585181273852665E10,1.203302019660687E10,1.2955795045229488E10,1.3792959057828304E10,1.7193929258877922E10,1.7448275409240746E10,1.867565752838992E10,1.945169928782153E10,1.9486801832800415E10,2.0991047341428722E10,2.1232728207910336E10,2.188296041132231E10,2.3377957554440483E10,2.3505879279265274E10,2.626422173512868E10,2.685268966222076E10,2.751216798773458E10,2.81863120061116E10,3.003134315634388E10,3.0332207101518394E10,3.081653770275626E10,3.1944610020557785E10,3.199248344739455E10,3.266504781777954E10,3.271342529441059E10,3.3044293180338062E10,3.308387761180983E10,3.3696270087565075E10,3.40360473942296E10,3.429703718795754E10,3.448113949772108E10,3.4778920553451195E10,3.48643870083418E10,3.510428362271149E10,3.5575163936844955E10,3.606323253632113E10,3.6464091567814064E10,3.745806618855017E10,3.755918982592611E10,3.780429206603584E10,3.7958635530242165E10,3.880852414203973E10,3.931519786085108E10,3.936471116304502E10,3.981956775293547E10,4.095444348926914E10,4.100606985371433E10
1.5707963267948966E7,3.7447289279656E9,9.000563602138193E9,9.66161406507643E9,1.0571663164225645E10,1.2028346642320974E10,1.2956994794063675E10,1.3808710568405205E10,1.7194421161564293E10,1.7453349769590492E10,1.8668212930123444E10,1.9459783913173946E10,1.9485412904968384E10,2.0990789403763256E10,2.124375126637892E10,2.187311363043439E10,2.3366860515817707E10,2.350477881236419E10,2.625575496058209E10,2.6852067565890327E10,2.7512517901788807E10,2.8196342071114723E10,3.003089753878189E10,3.037325104069435E10,3.078719961458466E10,3.194215748296342E10,3.2011991483125984E10,3.2673622972793713E10,3.270745706318008E10,3.3053362539044193E10,3.3073789127155872E10,3.3694877130213432E10,3.403630628934715E10,3.4354454889652847E10,3.444719439894099E10,3.482584374885958E10,3.493436466824466E10,3.494453996753044E10,3.55609429997981E10,3.606500825572479E10,3.6461424594308205E10,3.745395553148329E10,3.754943427529878E10,3.780342828863817E10,3.7963209326059235E10,3.882353059931326E10,3.930346742545673E10,3.936685182904045E10,3.98193443014856E10,4.0967911903740486E10,4.100312816977851E10
1.3351768777756624E7,3.9507266264090357E9,8.671037569625565E9,9.711871973984545E9,1.0896728849302326E10,1.2026465123341793E10,1.3078051226580368E10,1.3289024943185627E10,1.718821683508877E10,1.734010996076416E10,1.885021582574204E10,1.9229386157255695E10,1.949867308629715E10,2.0992998385643032E10,2.100086008794155E10,2.211159190504088E10,2.3496610807503662E10,2.366028963677032E10,2.6451774314904133E10,2.6879515309287415E10,2.75340193979509E10,2.786260670957815E10,2.9594350935577606E10,3.0125879621351025E10,3.1194078810540157E10,3.1626802265754467E10,3.1967269526201305E10,3.2510356897394855E10,3.262963540465271E10,3.292276185029898E10,3.32070012679645E10,3.3717617128409027E10,3.397122964407787E10,3.405886630989917E10,3.442054442970064E10,3.461722894188595E10,3.5563294658176384E10,3.578437500913449E10,3.5939764790334465E10,3.5997583230793076E10,3.644180519066147E10,3.754726664468318E10,3.7726926545446396E10,3.789130508982863E10,3.7942134798257935E10,3.870831355602907E10,3.926529553732289E10,3.9522581725223976E10,3.984934130811863E10,4.061113638912877E10,4.094481095778305E10
1.3744467859455345E7,3.8519456477668595E9,8.807122917172148E9,9.712211017882198E9,1.0801134549832335E10,1.1971751173582487E10,1.3095726071126488E10,1.3446761429628042E10,1.7215364249668224E10,1.73577257496852E10,1.8785698092910088E10,1.9308194296581085E10,1.9482912266123493E10,2.0988428239450443E10,2.1075831608509193E10,2.20446486753144E10,2.3478797149077335E10,2.3559022399895916E10,2.6374409746095543E10,2.6868901145562935E10,2.7537874222378838E10,2.79540705245647E10,2.9764511537560173E10,3.0135495050022854E10,3.11416689399779E10,3.1783409321751396E10,3.195640607559135E10,3.2527450107014668E10,3.2708731476155563E10,3.2921799225104416E10,3.326036037727089E10,3.3718043080924973E10,3.399433645640238E10,3.405726034744965E10,3.4415940710448296E10,3.456058576251041E10,3.542037613329744E10,3.5677900303509995E10,3.585427833011449E10,3.600040033096823E10,3.635987575576755E10,3.754813788821639E10,3.759708199274963E10,3.790808646255424E10,3.7932910128428E10,3.876974617222363E10,3.928381778895043E10,3.9494432238733246E10,3.98562978649903E10,4.0692235303979675E10,4.091991073249234E10
1.413716694115407E7,3.7688622263461776E9,8.933666562931604E9,9.711117890373976E9,1.0710396429935726E10,1.1924703400644222E10,1.3108456937444439E10,1.3581019880262947E10,1.723216433661092E10,1.7381532706297848E10,1.8729039234298256E10,1.9376275869032738E10,1.946963061642163E10,2.0984822361682926E10,2.1146812072835197E10,2.1980856881678886E10,2.3426886571391937E10,2.350973586585063E10,2.630549306981917E10,2.686229593317346E10,2.7540856015722157E10,2.8032811477525692E10,2.9923976018731987E10,3.014133895898731E10,3.108218021215587E10,3.192544143516264E10,3.194359820857184E10,3.2550156548450073E10,3.2743728911958763E10,3.2945059393735397E10,3.3263903162262287E10,3.3714077926015297E10,3.404437133753966E10,3.4095117503247208E10,3.444087922901436E10,3.451315090166923E10,3.527028342549434E10,3.555489676890189E10,3.5753857382845894E10,3.6010284536636765E10,3.631249350455714E10,3.748928783558521E10,3.75394755657557E10,3.792655009915516E10,3.793202879979758E10,3.8832500959868286E10,3.929771680424608E10,3.9464505586533264E10,3.986352217627253E10,4.076687312050524E10,4.089834984623834E10
1.4529866022852793E7,3.7027416570540743E9,9.045860661178846E9,9.70835983006537E9,1.0628723651758453E10,1.1886744411077E10,1.3117932525125698E10,1.3688177891304207E10,1.724165865069268E10,1.7406639332026318E10,1.868205354384851E10,1.943154626642317E10,1.9459037208486988E10,2.0982116065329433E10,2.1211347972974243E10,2.1922366025699886E10,2.3358499512492664E10,2.3496895613257687E10,2.6248587399246628E10,2.6858115021816517E10,2.7543076293730198E10,2.8096764231256397E10,3.0068602204656284E10,3.0144476548320465E10,3.101781854343943E10,3.1931426564903114E10,3.2047773756794018E10,3.2575955734906067E10,3.274065913413973E10,3.298770287888064E10,3.3233855548588642E10,3.370751496505667E10,3.411635405600776E10,3.4142010452348186E10,3.4474766818449196E10,3.450967098355849E10,3.5120600047945435E10,3.5416188887993675E10,3.5661450981698685E10,3.6018360299834206E10,3.628672395937078E10,3.740562786714597E10,3.752788718078217E10,3.79219697811698E10,3.795564868714545E10,3.889305608449109E10,3.930766799449994E10,3.9433802484042015E10,3.987018245358827E10,4.083174050013278E10,4.088053669397123E10
1.4922565104551518E7,3.6546664493077793E9,9.136879223540285E9,9.704187570177002E9,1.0562090846173689E10,1.1858928604354502E10,1.3124566140226152E10,1.3766159403533188E10,1.7246830164883488E10,1.742810748771457E10,1.8646635744925682E10,1.9451319246201965E10,1.9472300153722286E10,2.0980243450356308E10,2.1265384472369724E10,2.1872925080953926E10,2.3304482300112244E10,2.3491462499707115E10,2.6206207886096554E10,2.6855534966757504E10,2.75446124865936E10,2.8144036440537636E10,3.014587980957301E10,3.019134809384667E10,3.0953856268334644E10,3.1921645333725655E10,3.2144329749994976E10,3.260106518679124E10,3.2722694564716164E10,3.302881838142804E10,3.3193285921651524E10,3.3700645518232784E10,3.4172790939507717E10,3.420174740733347E10,3.444403858537115E10,3.4625856099351845E10,3.498238182924726E10,3.526413736926976E10,3.558854032125226E10,3.6023971411529526E10,3.6273291414919304E10,3.734643415150554E10,3.751750161438967E10,3.791883412107013E10,3.79745353110385E10,3.894606087307168E10,3.931428863793997E10,3.940486090316503E10,3.9875529613580505E10,4.086706427813128E10,4.0882881607425415E10
1.5315264186250245E7,3.625469659857133E9,9.1977734690075E9,9.699952217319883E9,1.0517703671911386E10,1.1841968439917208E10,1.3128506697965162E10,1.3813531308578278E10,1.7249416823167934E10,1.744238926238852E10,1.8624532311318398E10,1.9446624836209972E10,1.9497272221677986E10,2.0979146681847122E10,2.1302755928732307E10,2.18384335057294E10,2.327091803081546E10,2.3488758682693832E10,2.6180089837328564E10,2.6854125089731045E10,2.754551520488102E10,2.8173082915631603E10,3.0146356749003258E10,3.0279286796273636E10,3.090180166064265E10,3.19153693161366E10,3.2207707372464394E10,3.262013046540789E10,3.2705339044981792E10,3.3056610753619106E10,3.316061800279692E10,3.3695500293039448E10,3.4186967620424515E10,3.4285953362983772E10,3.4416891938974045E10,3.47739299685216E10,3.487497556290892E10,3.510254290476376E10,3.554210342939092E10,3.6027222204601906E10,3.626694300383429E10,3.731128632787337E10,3.751055591940984E10,3.7916997355223015E10,3.798649268062881E10,3.8983917403143616E10,3.931805966339649E10,3.938268016198428E10,3.9878981785827736E10,4.085860668824268E10,4.091601166698696E10
